"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"69","cancelli","it",1,70,"cancelli,",1.91603071428835,5.07849168777466,7.69205331802368,"cancelli,",466.790697674419,277.93023255814,192.767441860465,"taint_none",3.82,8,3.44145965576172,6.25988459587097,6.61,5.46,3,3,4.76431179046631,5.92328357696533,7.63510131835938,7.90207529067993,1,1
"70","era","it",1,71,"era",4.55624151229858,3.35634255409241,6.93845701217651,"era",177.325581395349,137.790697674419,118.953488372093,"taint_none",6.25,3,1.91603071428835,3.44145965576172,3.82,6.61,8,3,5.07849168777466,4.76431179046631,7.69205331802368,7.63510131835938,1,1
"71","anche","it",1,72,"anche",3.61520099639893,5.81543922424316,7.70913553237915,"anche",370.372093023256,217.255813953488,189.139534883721,"taint_none",6.52,5,4.55624151229858,1.91603071428835,6.25,3.82,3,8,3.35634255409241,5.07849168777466,6.93845701217651,7.69205331802368,1,1
"72","associato","it",1,73,"associato",6.48175573348999,5.22813510894775,7.59662580490112,"associato",506.93023255814,313.232558139535,241.046511627907,"taint_none",4.13,9,3.61520099639893,4.55624151229858,6.52,6.25,5,3,5.81543922424316,3.35634255409241,7.70913553237915,6.93845701217651,1,1
"73","all’entrare","it",1,74,"all’entrare",14.9168502986431,2.70943331718445,5.38727378845215,"all’entrare",511.255813953488,330.651162790698,228.325581395349,"taint_none",1.03,11,6.48175573348999,3.61520099639893,4.13,6.52,9,5,5.22813510894775,5.81543922424316,7.59662580490112,7.70913553237915,1,1
"74","ed","it",1,75,"ed",6.14886045455933,4.3894624710083,7.34869146347046,"ed",86.1395348837209,61.5813953488372,61.5813953488372,"taint_none",6.23,2,14.9168502986431,6.48175573348999,1.03,4.13,11,9,2.70943331718445,5.22813510894775,5.38727378845215,7.59662580490112,1,1
"75","uscire","it",1,76,"uscire",6.94295787811279,4.23566865921021,6.80236339569092,"uscire",432.511627906977,283.325581395349,240.441860465116,"taint_none",5.02,6,6.14886045455933,14.9168502986431,6.23,1.03,2,11,4.3894624710083,2.70943331718445,7.34869146347046,5.38727378845215,1,1
"76","attraverso","it",1,77,"attraverso",5.86606645584106,3.39677309989929,6.08270931243896,"attraverso",456.651162790698,276.139534883721,229.209302325581,"taint_none",5.36,10,6.94295787811279,6.14886045455933,5.02,6.23,6,2,4.23566865921021,4.3894624710083,6.80236339569092,7.34869146347046,1,1
"77","le","it",1,78,"le",2.11766958236694,3.34208965301514,6.63481569290161,"le",53.953488372093,44.8604651162791,44.8604651162791,"taint_none",6.9,2,5.86606645584106,6.94295787811279,5.36,5.02,10,6,3.39677309989929,4.23566865921021,6.08270931243896,6.80236339569092,1,1
"78","porte","it",1,79,"porte",1.26243793964386,4.02706003189087,6.819908618927,"porte",312.813953488372,235.232558139535,183.255813953488,"taint_none",4.68,5,2.11766958236694,5.86606645584106,6.9,5.36,2,10,3.34208965301514,3.39677309989929,6.63481569290161,6.08270931243896,1,1
"79","di","it",1,80,"di",3.21150588989258,3.85090041160583,6.74258518218994,"di",93.4651162790698,86.0232558139535,82.3023255813954,"taint_none",7.59,2,1.26243793964386,2.11766958236694,4.68,6.9,5,2,4.02706003189087,3.34208965301514,6.819908618927,6.63481569290161,1,1
